assay	cell_id	distil_id	id	pert_dose	pert_dose_unit	pert_id	pert_idose	pert_iname	pert_itime	pert_time	pert_time_unit	pert_type	sig_id
856	GO_screen	Hela	0	Sample_198_P3_A10_.GOScreen._B19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_198_P3_A10_.GOScreen._B19.sst.rma.gene.full.vs.chp.Signal
857	GO_screen	Hela	0	Sample_210_P3_B10_.GOScreen._D19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_210_P3_B10_.GOScreen._D19.sst.rma.gene.full.vs.chp.Signal
858	GO_screen	Hela	0	Sample_144_P2_E02_.GOScreen._I04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_144_P2_E02_.GOScreen._I04.sst.rma.gene.full.vs.chp.Signal
859	GO_screen	Hela	0	Sample_156_P2_F02_.GOScreen._K04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_156_P2_F02_.GOScreen._K04.sst.rma.gene.full.vs.chp.Signal
860	GO_screen	Hela	0	Sample_168_P2_G02_.GOScreen._M04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_168_P2_G02_.GOScreen._M04.sst.rma.gene.full.vs.chp.Signal
861	GO_screen	Hela	0	Sample_179_P2_H02_.GOScreen._O04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_179_P2_H02_.GOScreen._O04.sst.rma.gene.full.vs.chp.Signal
862	GO_screen	Hela	0	Sample_190_P3_A02_.GOScreen._B03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_190_P3_A02_.GOScreen._B03.sst.rma.gene.full.vs.chp.Signal
863	GO_screen	Hela	0	Sample_202_P3_B02_.GOScreen._D03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_202_P3_B02_.GOScreen._D03.sst.rma.gene.full.vs.chp.Signal
864	GO_screen	Hela	0	Sample_149_P2_E07_.GOScreen._I14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_149_P2_E07_.GOScreen._I14.sst.rma.gene.full.vs.chp.Signal
865	GO_screen	Hela	0	Sample_161_P2_F07_.GOScreen._K14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_161_P2_F07_.GOScreen._K14.sst.rma.gene.full.vs.chp.Signal
866	GO_screen	Hela	0	Sample_173_P2_G07_.GOScreen._M14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_173_P2_G07_.GOScreen._M14.sst.rma.gene.full.vs.chp.Signal
867	GO_screen	Hela	0	Sample_184_P2_H07_.GOScreen._O14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_184_P2_H07_.GOScreen._O14.sst.rma.gene.full.vs.chp.Signal
868	GO_screen	Hela	0	Sample_195_P3_A07_.GOScreen._B13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_195_P3_A07_.GOScreen._B13.sst.rma.gene.full.vs.chp.Signal
869	GO_screen	Hela	0	Sample_207_P3_B07_.GOScreen._D13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_207_P3_B07_.GOScreen._D13.sst.rma.gene.full.vs.chp.Signal
870	GO_screen	HT29	0	Sample_221_P3_C09_.GOScreen._F17.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_221_P3_C09_.GOScreen._F17.sst.rma.gene.full.vs.chp.Signal
871	GO_screen	HT29	0	Sample_233_P3_D09_.GOScreen._H17.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_233_P3_D09_.GOScreen._H17.sst.rma.gene.full.vs.chp.Signal
872	GO_screen	HT29	0	Sample_245_P3_E09_.GOScreen._J17.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_245_P3_E09_.GOScreen._J17.sst.rma.gene.full.vs.chp.Signal
873	GO_screen	HT29	0	Sample_257_P3_F09_.GOScreen._L17.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_257_P3_F09_.GOScreen._L17.sst.rma.gene.full.vs.chp.Signal
874	GO_screen	HT29	0	Sample_269_P3_G09_.GOScreen._N17.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_269_P3_G09_.GOScreen._N17.sst.rma.gene.full.vs.chp.Signal
875	GO_screen	HT29	0	Sample_280_P3_H09_.GOScreen._P17.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_280_P3_H09_.GOScreen._P17.sst.rma.gene.full.vs.chp.Signal
876	GO_screen	HT29	0	Sample_220_P3_C08_.GOScreen._F15.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_220_P3_C08_.GOScreen._F15.sst.rma.gene.full.vs.chp.Signal
877	GO_screen	HT29	0	Sample_232_P3_D08_.GOScreen._H15.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_232_P3_D08_.GOScreen._H15.sst.rma.gene.full.vs.chp.Signal
878	GO_screen	HT29	0	Sample_244_P3_E08_.GOScreen._J15.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_244_P3_E08_.GOScreen._J15.sst.rma.gene.full.vs.chp.Signal
879	GO_screen	HT29	0	Sample_256_P3_F08_.GOScreen._L15.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_256_P3_F08_.GOScreen._L15.sst.rma.gene.full.vs.chp.Signal
880	GO_screen	HT29	0	Sample_268_P3_G08_.GOScreen._N15.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_268_P3_G08_.GOScreen._N15.sst.rma.gene.full.vs.chp.Signal
881	GO_screen	HT29	0	Sample_279_P3_H08_.GOScreen._P15.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_279_P3_H08_.GOScreen._P15.sst.rma.gene.full.vs.chp.Signal
882	GO_screen	HT29	0	Sample_217_P3_C05_.GOScreen._F09.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_217_P3_C05_.GOScreen._F09.sst.rma.gene.full.vs.chp.Signal
883	GO_screen	HT29	0	Sample_229_P3_D05_.GOScreen._H09.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_229_P3_D05_.GOScreen._H09.sst.rma.gene.full.vs.chp.Signal
884	GO_screen	HT29	0	Sample_241_P3_E05_.GOScreen._J09.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_241_P3_E05_.GOScreen._J09.sst.rma.gene.full.vs.chp.Signal
885	GO_screen	HT29	0	Sample_253_P3_F05_.GOScreen._L09.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_253_P3_F05_.GOScreen._L09.sst.rma.gene.full.vs.chp.Signal
886	GO_screen	HT29	0	Sample_265_P3_G05_.GOScreen._N09.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_265_P3_G05_.GOScreen._N09.sst.rma.gene.full.vs.chp.Signal
887	GO_screen	HT29	0	Sample_276_P3_H05_.GOScreen._P09.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_276_P3_H05_.GOScreen._P09.sst.rma.gene.full.vs.chp.Signal
888	GO_screen	HT29	0	Sample_218_P3_C06_.GOScreen._F11.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_218_P3_C06_.GOScreen._F11.sst.rma.gene.full.vs.chp.Signal
889	GO_screen	HT29	0	Sample_230_P3_D06_.GOScreen._H11.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_230_P3_D06_.GOScreen._H11.sst.rma.gene.full.vs.chp.Signal
890	GO_screen	HT29	0	Sample_242_P3_E06_.GOScreen._J11.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_242_P3_E06_.GOScreen._J11.sst.rma.gene.full.vs.chp.Signal
891	GO_screen	HT29	0	Sample_254_P3_F06_.GOScreen._L11.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_254_P3_F06_.GOScreen._L11.sst.rma.gene.full.vs.chp.Signal
892	GO_screen	HT29	0	Sample_266_P3_G06_.GOScreen._N11.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_266_P3_G06_.GOScreen._N11.sst.rma.gene.full.vs.chp.Signal
893	GO_screen	HT29	0	Sample_277_P3_H06_.GOScreen._P11.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_277_P3_H06_.GOScreen._P11.sst.rma.gene.full.vs.chp.Signal
894	GO_screen	HT29	0	Sample_222_P3_C10_.GOScreen._F19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_222_P3_C10_.GOScreen._F19.sst.rma.gene.full.vs.chp.Signal
895	GO_screen	HT29	0	Sample_234_P3_D10_.GOScreen._H19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_234_P3_D10_.GOScreen._H19.sst.rma.gene.full.vs.chp.Signal
896	GO_screen	HT29	0	Sample_246_P3_E10_.GOScreen._J19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_246_P3_E10_.GOScreen._J19.sst.rma.gene.full.vs.chp.Signal
897	GO_screen	HT29	0	Sample_258_P3_F10_.GOScreen._L19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_258_P3_F10_.GOScreen._L19.sst.rma.gene.full.vs.chp.Signal
898	GO_screen	HT29	0	Sample_270_P3_G10_.GOScreen._N19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_270_P3_G10_.GOScreen._N19.sst.rma.gene.full.vs.chp.Signal
899	GO_screen	HT29	0	Sample_281_P3_H10_.GOScreen._P19.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_281_P3_H10_.GOScreen._P19.sst.rma.gene.full.vs.chp.Signal
900	GO_screen	HT29	0	Sample_214_P3_C02_.GOScreen._F03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_214_P3_C02_.GOScreen._F03.sst.rma.gene.full.vs.chp.Signal
901	GO_screen	HT29	0	Sample_226_P3_D02_.GOScreen._H03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_226_P3_D02_.GOScreen._H03.sst.rma.gene.full.vs.chp.Signal
902	GO_screen	HT29	0	Sample_238_P3_E02_.GOScreen._J03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_238_P3_E02_.GOScreen._J03.sst.rma.gene.full.vs.chp.Signal
903	GO_screen	HT29	0	Sample_250_P3_F02_.GOScreen._L03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_250_P3_F02_.GOScreen._L03.sst.rma.gene.full.vs.chp.Signal
904	GO_screen	HT29	0	Sample_262_P3_G02_.GOScreen._N03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_262_P3_G02_.GOScreen._N03.sst.rma.gene.full.vs.chp.Signal
905	GO_screen	HT29	0	Sample_273_P3_H02_.GOScreen._P03.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_273_P3_H02_.GOScreen._P03.sst.rma.gene.full.vs.chp.Signal
906	GO_screen	HT29	0	Sample_219_P3_C07_.GOScreen._F13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_219_P3_C07_.GOScreen._F13.sst.rma.gene.full.vs.chp.Signal
907	GO_screen	HT29	0	Sample_231_P3_D07_.GOScreen._H13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_231_P3_D07_.GOScreen._H13.sst.rma.gene.full.vs.chp.Signal
908	GO_screen	HT29	0	Sample_243_P3_E07_.GOScreen._J13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_243_P3_E07_.GOScreen._J13.sst.rma.gene.full.vs.chp.Signal
909	GO_screen	HT29	0	Sample_255_P3_F07_.GOScreen._L13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_255_P3_F07_.GOScreen._L13.sst.rma.gene.full.vs.chp.Signal
910	GO_screen	HT29	0	Sample_267_P3_G07_.GOScreen._N13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_267_P3_G07_.GOScreen._N13.sst.rma.gene.full.vs.chp.Signal
911	GO_screen	HT29	0	Sample_278_P3_H07_.GOScreen._P13.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_278_P3_H07_.GOScreen._P13.sst.rma.gene.full.vs.chp.Signal
912	GO_screen	MCF7	0	Sample_291_P4_A09_.GOScreen._B18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_291_P4_A09_.GOScreen._B18.sst.rma.gene.full.vs.chp.Signal
913	GO_screen	MCF7	0	Sample_303_P4_B09_.GOScreen._D18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_303_P4_B09_.GOScreen._D18.sst.rma.gene.full.vs.chp.Signal
914	GO_screen	MCF7	0	Sample_315_P4_C09_.GOScreen._F18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_315_P4_C09_.GOScreen._F18.sst.rma.gene.full.vs.chp.Signal
915	GO_screen	MCF7	0	Sample_327_P4_D09_.GOScreen._H18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_327_P4_D09_.GOScreen._H18.sst.rma.gene.full.vs.chp.Signal
916	GO_screen	MCF7	0	Sample_339_P4_E09_.GOScreen._J18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_339_P4_E09_.GOScreen._J18.sst.rma.gene.full.vs.chp.Signal
917	GO_screen	MCF7	0	Sample_351_P4_F09_.GOScreen._L18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_351_P4_F09_.GOScreen._L18.sst.rma.gene.full.vs.chp.Signal
918	GO_screen	MCF7	0	Sample_290_P4_A08_.GOScreen._B16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_290_P4_A08_.GOScreen._B16.sst.rma.gene.full.vs.chp.Signal
919	GO_screen	MCF7	0	Sample_302_P4_B08_.GOScreen._D16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_302_P4_B08_.GOScreen._D16.sst.rma.gene.full.vs.chp.Signal
920	GO_screen	MCF7	0	Sample_314_P4_C08_.GOScreen._F16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_314_P4_C08_.GOScreen._F16.sst.rma.gene.full.vs.chp.Signal
921	GO_screen	MCF7	0	Sample_326_P4_D08_.GOScreen._H16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_326_P4_D08_.GOScreen._H16.sst.rma.gene.full.vs.chp.Signal
922	GO_screen	MCF7	0	Sample_338_P4_E08_.GOScreen._J16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_338_P4_E08_.GOScreen._J16.sst.rma.gene.full.vs.chp.Signal
923	GO_screen	MCF7	0	Sample_350_P4_F08_.GOScreen._L16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_350_P4_F08_.GOScreen._L16.sst.rma.gene.full.vs.chp.Signal
924	GO_screen	MCF7	0	Sample_287_P4_A05_.GOScreen._B10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_287_P4_A05_.GOScreen._B10.sst.rma.gene.full.vs.chp.Signal
925	GO_screen	MCF7	0	Sample_299_P4_B05_.GOScreen._D10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_299_P4_B05_.GOScreen._D10.sst.rma.gene.full.vs.chp.Signal
926	GO_screen	MCF7	0	Sample_311_P4_C05_.GOScreen._F10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_311_P4_C05_.GOScreen._F10.sst.rma.gene.full.vs.chp.Signal
927	GO_screen	MCF7	0	Sample_323_P4_D05_.GOScreen._H10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_323_P4_D05_.GOScreen._H10.sst.rma.gene.full.vs.chp.Signal
928	GO_screen	MCF7	0	Sample_335_P4_E05_.GOScreen._J10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_335_P4_E05_.GOScreen._J10.sst.rma.gene.full.vs.chp.Signal
929	GO_screen	MCF7	0	Sample_347_P4_F05_.GOScreen._L10.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_347_P4_F05_.GOScreen._L10.sst.rma.gene.full.vs.chp.Signal
930	GO_screen	MCF7	0	Sample_288_P4_A06_.GOScreen._B12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_288_P4_A06_.GOScreen._B12.sst.rma.gene.full.vs.chp.Signal
931	GO_screen	MCF7	0	Sample_300_P4_B06_.GOScreen._D12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_300_P4_B06_.GOScreen._D12.sst.rma.gene.full.vs.chp.Signal
932	GO_screen	MCF7	0	Sample_312_P4_C06_.GOScreen._F12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_312_P4_C06_.GOScreen._F12.sst.rma.gene.full.vs.chp.Signal
933	GO_screen	MCF7	0	Sample_324_P4_D06_.GOScreen._H12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_324_P4_D06_.GOScreen._H12.sst.rma.gene.full.vs.chp.Signal
934	GO_screen	MCF7	0	Sample_336_P4_E06_.GOScreen._J12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_336_P4_E06_.GOScreen._J12.sst.rma.gene.full.vs.chp.Signal
935	GO_screen	MCF7	0	Sample_348_P4_F06_.GOScreen._L12.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Mocetinostat	0	0	0	0	Sample_348_P4_F06_.GOScreen._L12.sst.rma.gene.full.vs.chp.Signal
936	GO_screen	MCF7	0	Sample_292_P4_A10_.GOScreen._B20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_292_P4_A10_.GOScreen._B20.sst.rma.gene.full.vs.chp.Signal
937	GO_screen	MCF7	0	Sample_304_P4_B10_.GOScreen._D20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_304_P4_B10_.GOScreen._D20.sst.rma.gene.full.vs.chp.Signal
938	GO_screen	MCF7	0	Sample_316_P4_C10_.GOScreen._F20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_316_P4_C10_.GOScreen._F20.sst.rma.gene.full.vs.chp.Signal
939	GO_screen	MCF7	0	Sample_328_P4_D10_.GOScreen._H20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_328_P4_D10_.GOScreen._H20.sst.rma.gene.full.vs.chp.Signal
940	GO_screen	MCF7	0	Sample_340_P4_E10_.GOScreen._J20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_340_P4_E10_.GOScreen._J20.sst.rma.gene.full.vs.chp.Signal
941	GO_screen	MCF7	0	Sample_352_P4_F10_.GOScreen._L20.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Pimasertib	0	0	0	0	Sample_352_P4_F10_.GOScreen._L20.sst.rma.gene.full.vs.chp.Signal
942	GO_screen	MCF7	0	Sample_284_P4_A02_.GOScreen._B04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_284_P4_A02_.GOScreen._B04.sst.rma.gene.full.vs.chp.Signal
943	GO_screen	MCF7	0	Sample_296_P4_B02_.GOScreen._D04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_296_P4_B02_.GOScreen._D04.sst.rma.gene.full.vs.chp.Signal
944	GO_screen	MCF7	0	Sample_308_P4_C02_.GOScreen._F04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_308_P4_C02_.GOScreen._F04.sst.rma.gene.full.vs.chp.Signal
945	GO_screen	MCF7	0	Sample_320_P4_D02_.GOScreen._H04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_320_P4_D02_.GOScreen._H04.sst.rma.gene.full.vs.chp.Signal
946	GO_screen	MCF7	0	Sample_332_P4_E02_.GOScreen._J04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_332_P4_E02_.GOScreen._J04.sst.rma.gene.full.vs.chp.Signal
947	GO_screen	MCF7	0	Sample_344_P4_F02_.GOScreen._L04.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Rapamycin	0	0	0	0	Sample_344_P4_F02_.GOScreen._L04.sst.rma.gene.full.vs.chp.Signal
948	GO_screen	MCF7	0	Sample_289_P4_A07_.GOScreen._B14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_289_P4_A07_.GOScreen._B14.sst.rma.gene.full.vs.chp.Signal
949	GO_screen	MCF7	0	Sample_301_P4_B07_.GOScreen._D14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_301_P4_B07_.GOScreen._D14.sst.rma.gene.full.vs.chp.Signal
950	GO_screen	MCF7	0	Sample_313_P4_C07_.GOScreen._F14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_313_P4_C07_.GOScreen._F14.sst.rma.gene.full.vs.chp.Signal
951	GO_screen	MCF7	0	Sample_325_P4_D07_.GOScreen._H14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_325_P4_D07_.GOScreen._H14.sst.rma.gene.full.vs.chp.Signal
952	GO_screen	MCF7	0	Sample_337_P4_E07_.GOScreen._J14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_337_P4_E07_.GOScreen._J14.sst.rma.gene.full.vs.chp.Signal
953	GO_screen	MCF7	0	Sample_349_P4_F07_.GOScreen._L14.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Tanespimycin	0	0	0	0	Sample_349_P4_F07_.GOScreen._L14.sst.rma.gene.full.vs.chp.Signal
954	GO_screen	PC3	0	Sample_199_P3_A11_.GOScreen._B21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_199_P3_A11_.GOScreen._B21.sst.rma.gene.full.vs.chp.Signal
955	GO_screen	PC3	0	Sample_200_P3_A12_.GOScreen._B23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_200_P3_A12_.GOScreen._B23.sst.rma.gene.full.vs.chp.Signal
956	GO_screen	PC3	0	Sample_223_P3_C11_.GOScreen._F21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_223_P3_C11_.GOScreen._F21.sst.rma.gene.full.vs.chp.Signal
957	GO_screen	PC3	0	Sample_224_P3_C12_.GOScreen._F23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_224_P3_C12_.GOScreen._F23.sst.rma.gene.full.vs.chp.Signal
958	GO_screen	PC3	0	Sample_363_P4_G09_.GOScreen._N18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_363_P4_G09_.GOScreen._N18.sst.rma.gene.full.vs.chp.Signal
959	GO_screen	PC3	0	Sample_374_P4_H09_.GOScreen._P18.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	AT-7519	0	0	0	0	Sample_374_P4_H09_.GOScreen._P18.sst.rma.gene.full.vs.chp.Signal
960	GO_screen	PC3	0	Sample_094_P1_H11_.GOScreen._O21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_094_P1_H11_.GOScreen._O21.sst.rma.gene.full.vs.chp.Signal
961	GO_screen	PC3	0	Sample_188_P2_H11_.GOScreen._O22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_188_P2_H11_.GOScreen._O22.sst.rma.gene.full.vs.chp.Signal
962	GO_screen	PC3	0	Sample_362_P4_G08_.GOScreen._N16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_362_P4_G08_.GOScreen._N16.sst.rma.gene.full.vs.chp.Signal
963	GO_screen	PC3	0	Sample_373_P4_H08_.GOScreen._P16.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_373_P4_H08_.GOScreen._P16.sst.rma.gene.full.vs.chp.Signal
964	GO_screen	PC3	0	Sample_376_P4_H11_.GOScreen._P22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Delanzomib	0	0	0	0	Sample_376_P4_H11_.GOScreen._P22.sst.rma.gene.full.vs.chp.Signal
965	GO_screen	PC3	0	Sample_059_P1_E11_.GOScreen._I21.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_059_P1_E11_.GOScreen._I21.sst.rma.gene.full.vs.chp.Signal
966	GO_screen	PC3	0	Sample_060_P1_E12_.GOScreen._I23.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_060_P1_E12_.GOScreen._I23.sst.rma.gene.full.vs.chp.Signal
967	GO_screen	PC3	0	Sample_153_P2_E11_.GOScreen._I22.sst.rma.gene.full.vs.chp.Signal	0	0	0	0	Fulvestrant	0	0	0	0	Sample_153_P2_E11_.GOScreen._I22.sst.rma.gene.full.vs.chp.Signal
